text,label
 Steven ! What ’ s going on ! Who were those guys ? I didn ’ t know you have a gun ! What ’ s going on ! ,fear
When one meets new people with whom one is forced to collaborate with.,fear
Some of us contemplate this prospect with horror . ,fear
 Bye ! ,neutral
 OK . ,neutral
 You are really tough . You got a deal . ,sadness
Wheeler 's fine face flushed with annoyance and he laughed . ,anger
"I want to improve my handwriting , and I've practiced it for several weeks , but nothing happened . You see , my handwriting is still bad . ",neutral
I felt sad when I was despised by another person.,sadness
She sounded a little low spirited . ,sadness
The joy came when I first proposed a girl at Secondary School.,joy
"During my first week in Graz I met a girl who I had got to know in the train from Amsterdam to Graz. Although I had considered her very sympathetic, we had seperated without changing our adresses.",joy
" Well , yes . Several colleagues from different departments helped me with that . They are very supportive . I consulted an economic expert last week . He was very kind to give valuable suggestions . ",joy
 Now he's looking over here ! He's coming ! ,fear
 I'm from Chicago . ,joy
 go ahead . ,neutral
Getting back with my boyfriend after a year away - apart.,joy
 So are you . ,neutral
"I was elated , excited , in another world . ",joy
 I'll be there on time . ,neutral
"Hi , Fanny . ",neutral
Three hour grammar final in half an hour. ,fear
"I experience this emotion quite often but the day I was most angry was the day I got pulled up for something I had not done.  It happened during my school days, I had not spoken a word in class but the monitor had written my name on the board.  So I had a remark in my callender which I had to get signed by my parents.  This remark resulted in me being spanked.",anger
" OK , I'll meet you there . ",joy
Hi . I just lost my purse when I was shopping on the street . I guess somebody stole it from me . ,sadness
 Yeah . ,neutral
When my grandmother passed away.,sadness
To only a few had he been the devil who gloated over their private grief . ,sadness
 I ’ m awfully sorry to hear that . I ’ ll turn to it right away . ,neutral
One night I had a very good conversation with two friends. I then realized how worthy they were for me and how happy I was to have them as friends.,joy
I imagined I heard footsteps up the hall while sleeping in bed one night by myself in the house.,fear
When our cat was killed in a car-accident I was very angry at the driver of the car because he didn't take enough care.,anger
This man introduced me to an agent who didn't look all that excited to see me and was only obliging a friend . ,joy
" Sorry , our prices are set . ",sadness
"That was still the kind of work that I wanted to do , and if I thought very much a comprehensive schools it was in a spirit of mild disquiet . ",fear
 Of course not . I'm afraid of them . ,fear
When I found out that I had failed to pass my exams during the term by one point.  The fact that exactly the same thing had happened last term did not help.,sadness
When I got a small present form a person I like very much.,joy
 Why ? ,neutral
 Yes . ,neutral
 No problem . ,neutral
"Just before I started my study I had to move, I was very afraid to be left alone and that I could not manage it.",fear
 i think i'll be a little afraid . ,fear
"Apparently the RLD was not aware of the details of the Vanguard accident at that time , but the subsequent publication of the report on the accident should have reinforced their disquiet . ",fear
 What ? ,neutral
"A gang of screaming and drunk youths \captured\"" a tram.""",fear
Now that he was committed to a course of action he felt exhilarated . ,joy
"When, after a long time of searching I got my first job.",joy
tell me something about you,neutral
And know I pop bottles because I bottle my emotions.. At least I put it all in the open.. ,fear
" Sure.Hey , I'm sorry , but I've got to get going . ",sadness
 right now ? ,neutral
 I'm very sorry to have caused you this trouble . ,sadness
Being sexually assulted on a bus and noone helped (people only laughed).,anger
I was at home and we were sleeping when we heard some robbers breaking into our house.,fear
A friend doesn't let me study when I want to. She doesn't feel I need to study and doesn't understand how important studying is to me. I get very angry with her.,anger
When I unexpectedly received birthday greetings from a person I like.,joy
I felt sad when my boyfriend and I were apart for some time.,sadness
"She gave him a quick amused glance , her head leaning back against the faded red of the alcove seat . ",joy
 What ? ,neutral
"Enrolling at varsity, being told I couldn't get in to certain papers.",sadness
When my neighbour's life was threatened by someone who was trying to break into his house.,fear
"A person walking his dog allowed it to defecate on the footpath outside my house. Although it had happened before, this was the first time I had witnessed it. All the skills I had learnt from PY 263 were thrown out the window when his indifference to my protestation was obvious to me.",anger
I had an appointment with someone at a certain time. The other person didn't appear.,anger
The sports fishermen who catch gulls instead of fish with their hooks.   It is often a mistake but it makes me angry.,anger
 I want to file a complaint . ,anger
"I was waiting behind a car which was going to leave the parking place, because I wanted to park my car there. Because of uncoming traffic I had to wait for a short time - another driver placed his car on the place.",anger
 I hope so . ,neutral
I fear before each exam.,fear
It was when I discovered that my boyfriend had another girl. I discovered it through a letter he wrote to the girl when he was away. When I asked him he accepted it.,anger
"Seeing for the first time pictures about the so called \treatment\"" of Jewish people in Nazi Germany during World War II.""",anger
 Take care and give my best to you parents . ,joy
I hate the Dentist...With a passion...,fear
"When I worked as an \au-pair-girl\"" in London, I received a call from a good friend who told me that she was in London too and wanted to see me. I was very glad - after that call and especially when I saw her.""",joy
My mother treated me unjustly as if I was a little child. I said mean things. I was unable to defend myself adequately.,anger
When someone chased me from his house.,anger
I had worked long and hard on a project when a friend inadvertantly destroyed it. I could not forgive him for a long time. And at times still get angry at him.,anger
 Like what ? ,neutral
" That ’ s great , because it uses natural materials rather than ones that scientists make themselves . I prefer natural remedies to man-made ones . ",joy
"@rAguC is the greatest threat. if #TN reduces watr lvl by 120, half worries off. #tooSelfishforaction",fear
"His face was livid , and his hand had clapped to his sword . ",anger
"I had a good relationship with two friends. Once without reason, they clearly showed that they thought I was naive, dull and unable to take care for myself, while I expostulated that I could manage things.",sadness
What a contrast with the rattled and untrustworthy gamblers at Number 10 and Number 11 Downing Street . ,fear
 You often like comparing children with their parents . ,joy
 I know . But I just can't stand her butting in when I was trying to emphasize a point . ,anger
The death of a close relative.,sadness
When a person whom I had invited did not come on the appointed day and time.,anger
"When I lost my father on the 25th of September,1970.  He died of a sore on the leg.",sadness
" I'm sorry , Lucy . I'm afraid that I can't get up . ",sadness
 I let you down . I'll make it up to you somehow . ,sadness
"But today , the Oxford University Sports Director was furious at her exclusion . ",anger
 I'm going to graduate this summer . ,neutral
My best friend got married and left her home-town to go and live in Poona.  After her wedding I felt sad.,sadness
One day I had sunned my favourite shirt and was putting it back in the wardrobe when my younger brother snatched it from me and wore it.  He had not had a bath and was very dirty.  I scolded him but he answered back and locked himself up in a room.  I was very angry so I starteed kicking on the door and abusing him loudly and freely.,anger
Without the employer's knowledge and even without any communication their bank accounts were changed and their personal accounts closed.,anger
The fact that I hadn't been informed about something and I had the greatest trust in this person.,anger
Have you got any hobbies ? ,neutral
 Promise ? ,neutral
In 1986 the local authority became concerned about injuries which D had sustained and they obtained a place of safety order . ,fear
I had lost the excitement of the first Ramble to the Trossachs which had all been new territory . ,joy
”fuck all ya we ignore feelings here...im never actually m alone I just always feel alone ” ,fear
He looked so crestfallen Preston felt sorry for him . ,sadness
When it was found that I had gone out of the school premises without permisssion and at the wrong time.,fear
Lmao. Cute. RT @ThaMagicTouch: The thingy is kinda cute tho RT @Thee_Tyson: RT @AliHMirza: #FEAR = Forget Everything and Rap...,fear
 I'm sorry to hear it . What's wrong with her ? ,sadness
" I agree with you in the sense . But we ’ re all more miserable than ever , aren ’ t we ? ",neutral
"I was in the living room at home with an ex-boyfriend, it was nearly a year that we had separated, during the talk he began to remember our courting and gave me a long kiss.",joy
" What ? A fire ? Oh , my God ! What shall I do ? Please get me out of here ! ",fear
" Oh , come on ! Failure is the mother of success . Don ’ t lose heart . I'm sure you'll succeed . ",joy
" Egg ! I told you about it last week ! Smelly Toes is playing , and Eric asked if I would go with him ! ",anger
When my kid brother broke my reading spectacles.,anger
" Is that the large , white building ? ",neutral
He was furious with me for ringing him . ,anger
Tell me something about yourself,neutral
"The elite were offended , but the common people loved it . ",anger
Tabitha Campbell-Black was livid because she won a bag of Bailey 's Performance Mix horse feed rather than a T-shirt with a picture of a polo pony on the front . ,anger
A girl I love does not love me.,sadness
"She stopped , horrified at what she had been about to say . ",fear
When I couldn't find my dog which was missing.,sadness
"You'v been work here for nearly a month , how do you feel about the job ? ",neutral
"If they force me to eat something I don't like. For example, my parents always twaddle and whine, when I don't eat all the food.",anger
 Alright . ,neutral
A friend of mine who was driving a car ahead of me died in a car accident.,sadness
Never before had Bodmin seen so many faces  and so many happy faces all at one time ! ,joy
"Hi , Kenji . ",neutral
I had an accident in which I hurt my eye.  I was afraid of having injured it badly.,fear
"One of my best friends accused me of giving up to early on problems. It was only a casual remark on her side, but I was angry and hurt.",anger
"I entrusted a friend with the delivery of some money to my father, however he misused the money.",anger
" Shut up ! Now you are in my car , you should listen to me . Or you can get off . I've told you I'm in a hurry . I don't want to waste time on the road . ",anger
"When I was at school, no one thought I could pass my MCE so at the end of the year my name was announced on the radio that I had passed. I was the happiest person.",joy
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ",neutral
Something was stolen.,anger
"Hi, can you tell me something about yourself?",neutral
 And ? ,neutral
" If you want to cross here , be my guest . I don't feel like dodging cars and scooters ! ",anger
" Don't mention it . The thesis due date is coming , but my thesis isn't even close to being done . ",sadness
"A very good friend of mine had been away for three months. When we met again, we ran up to each other and embraced.",joy
"The Lancashire members were furious when they heard that Gooch and the other England selectors had axed Red Rose favourite Phil DeFreitas , preferring Essex pacemen Neil Foster and Mark Ilott . ",anger
When I learnt that I had been accepted at university.,joy
 Easy ? Ha ! ! It was easy for them to cheat you ! ! ,anger
I get angry with my brothers and sisters when they do something that I do not like.  They know this and still do it so as to tease me.,anger
"I sensed a strong feeling of joy when in the plant, at my working place, I got a message that I was admitted as full time student at the Higher Agricultural Institute.",joy
"Anybody who swears allegiance to United must share the same sense of dismay at what has happened , and what is still going on -- for me , it 's almost a sense of revulsion . ",fear
 I'll pick you up around 8: 00 . ,joy
Finding myself alone in a public toilet block with a man known to have had great psychological disturbances.,fear
 Why not ? ,neutral
 It was ! But the worst thing was I tore my best shirt . ,sadness
"For my part , I feel elated and close to tears . ",joy
"Hey, how are you today?",neutral
 You got me . ,neutral
 Why not ? ,neutral
When I deeply felt that I could lose the person I love best because of my foolishness.,sadness
It is high time you have a talk with him . That may help clear the mists . ,neutral
"It was about a fortnight ago, I was declared successful in the U.G.C exam this year (only four in Bombay succeeded).  My joy knew no bounds.",joy
 Peter ! Pack them . Don't read them . ,anger
" Ok , let's go . ",joy
 unfortunately not . He was charged with a DUI when he was in university . ,sadness
" Oh , thanks a lot . ",joy
"I have climbed it from all sides , every time making new discoveries , finding new surprises and delights and , let me confess , secret places from which I have recoiled in horror . ",fear
 Very well . If I leave I'll miss you . ,joy
 And then ? ,neutral
 I am feeling happy,joy
 Go ahead . ,neutral
Getting lost in a strange place.,fear
Being hooted at when I was learning to drive.,anger
 This one ? ,neutral
"When I was at home alone, I felt a super-natural force, dangerous for me and the people close to me.",fear
"I was quite sad to hear my right hon. Friend the Minister of Agriculture , Fisheries and Food say that he was prepared to sit in the negotiations for months . ",sadness
"When my father suffered with dizziness. He had to be hospitalized, because the physician didn't know what was wrong. Because his stools were black, I thought it could be cancer.",fear
" Well , I feel a little tired . ",neutral
When my boyfriend and I made up.,joy
Bulgaria won a football match against France.,joy
" You won't play online games full of violence , will you ? ",neutral
 I was told my girlfriend was speaking ill of me . That ’ s a real let-down . ,sadness
"My dog of 16 and 1/2 years - \Lord Grey\"" died in his sleep - His death caused me more and deeper sadness than I thought.""",sadness
"After a meeting ended we started talking about when we would have the next discussion ( I had many tests the coming week and could not have a meeting in between, I thought that they would understand this as they had always done).  They did not understand my problem and thought that I should not have so many other activities.  Their reaction made me burst into tears.",sadness
 I hope so . ,neutral
When I realized that the person I was courting hadn't been really by my side for a long time already. He had deceived me and I let him deceive me.,anger
I was alone and someone tried to break in from our back door.,fear
"Hi , Charles . What's the matter ? ",neutral
Why am I being arrested ? ,anger
 What ? ,neutral
 The beauty under the tree ? ,neutral
 I am feeling super,joy
 Thanks for stopping by ! ,neutral
 You have a perfect taste ! ,joy
 Nothing smells a rat . I told you that he's an all-right guy . ,neutral
 Sink ? ,neutral
" Oh , that's right . You are supposed to deliver a brief on that account tomorrow . I know there are some things I need to share with you about that . But , gosh , I don't know ... Things are really busy for me today , the only time I can manage to squeeze out might be over lunch break ... ",sadness
"Charles was horrified , conscious that his brother was now disqualified as a man of God from leading an invasion , and , as a celibate , from having a legitimate heir . ",fear
 Is it nice ? ,neutral
A friend had promised to call me at a certain time. I expected his call impatiently but in vain.,anger
Walking in the dark I saw something strange.,fear
" Yes , it was the kind of perfect plastic wrap that comes with new products.Look , it even had a bar-code price sticker on it ! It looked brand new . ",neutral
" It seems that I have nothing to do , except this . ",sadness
My girl-friend did not understand me; I was angry with myself because I had problems when we seperated - I could not resign myself to it.,anger
At the moment when I heard the result of an examination and it proved that I succeeded the second year of my study.,joy
"Every time I imagine that someone I love or I could contact a serious illness, even death.",fear
" Last year he helped me out of trouble , too . ",neutral
"When a girl I wanted very much, said \yes\"" and fell in love with  me.""",joy
"Bang on cue , she strode out on to the stage , feeling none of the terror that had crippled her last performance , the excited cheers of the children bringing a beaming smile to her face . ",joy
When I was trying for a girl who I really liked and cared for and thought she felt the same way too. But she didn't like the idea and just wanted to stay friends.,sadness
It was when I stepped on a python (snake) unknowingly while it was sleeping near a baobab tree.,fear
` Lee and Ian have shown they have what it takes to earn first-year professional terms and I 'm delighted they 've agreed to join us . ,joy
Before going to the dentist.,fear
 Yes . And they don ’ t give you very much either . I ’ m still hungry . ,anger
A girlfriend ended our relationship in an abrupt and unexpected manner.,sadness
"It is true that the wonderful advance of our people  has transformed the wilderness into a home where men and women can live comfortably , elegantly , happily , if they are of contented disposition ",joy
When going out I am threatened regularly by two punk-girls.,fear
"When, after drinking a glass of water, I found a cockroach walking out of the glass.",anger
Jack wonders whether Linda likes him or not . ,neutral
 Yes . ,neutral
"People think I've changed, just cause my appeal has grown. @Drake &gt;&gt;&gt;&gt;",fear
"In May 18th, 1984 my boyfriend went to the U.S.A. In December I was told he passed away. He had cancer of the Oesophagus.",sadness
 Thanks for the invitation . I will ! ,joy
Never run away from your problem face them face to face cause so they will catch and never let goo... RIP Jane Kane,fear
When I had been obviously unjustly treated and had no possibility of elucidating this.,anger
" Maybe not , thank you all the same then . ",joy
I was so sick that my relatives thought that I was bewitched.  I felt like dying.,fear
"` He didn't seem too delighted to see you , "" said Betty . ",joy
 Come over and visit when you have time . ,joy
He felt a wave of exasperation rise within him . ,anger
My son has really taken it out of me . He never keeps out of mischief . ,anger
 Thank you . ,neutral
 Perfect . It really hits the spot . ,joy
 That is absolutely incorrect ! I was out on the town Monday night . ,anger
When I was jumped by three men in a deserted area.,fear
 Terrible . ,neutral
" Yeah , I am very impressed with Tom Hanks ' performance in the movie . ",joy
"The shooting started and we all lay down to protect ourselves from the flying bullets.  This incident occured on our way to Feira, during the Zambia army patrols in the Rhodesia war.",fear
When I left my part-time job.,sadness
When I talk to my friends.,joy
 You should feel shameful for your behavior . ,anger
"When my son was diagnosed as having CEREBRAL PALSY, at age 5. He would have to endure so much labelling, stigma and discrimination, even though his case was relatively mild.",sadness
I was walking through a thick forest and there was a big snake at a distance of about four metres.,fear
"` Well , you 're very sad , Tess , and you have no reason to be . ",sadness
" Oh , is it ? ",neutral
Michael Stein was trying unsuccessfully to calm an irate customer who was arguing about his bill . ,anger
Surely someone somewhere knows who killed Ann Heron and that person could ease the pain for her heartbroken family . ,sadness
When I was selected to start Form I at Chilumba Secondary School out of the 100 pupils I was among the 4 who were successful. Family History showed that I had done better than all my brothers who had passed after repeating for several times.,joy
" He said not to bother coming back . And I said , fine , I won't . ",neutral
 It's hot . ,neutral
 Can you help me ? You know I do need the scholarship . ,sadness
 Okay . ,neutral
"When, to my surprise, I got to know about having got \very good\"" high school graduation marks.""",joy
 But Mom ! Today we ’ re playing football ! I love football ! ,sadness
 What ’ s wrong with that ? Cigarette is the thing I go crazy for . ,anger
" Oh , this is terrible , Yuri . Terrible ! So we can't even assess the damages . How can we do business in this country ? Either we're buried under mud , or we're in danger of getting kidnapped.No , I can't believe this mess ! ",sadness
 Don't you dare tell me that ... ,anger
I had a little cat which was very sick. As I liked it very much I went to a veterinary with it. He told me how to tend it and it really recovered its health. Everybody said that I had saved its life.,joy
" It was a few things . The first thing that happened was that we were supposed to go out for a romantic dinner for our one year anniversary , but she stood me up ! ",anger
 I'm afraid I'm going to the gym for a workout . ,sadness
" Yeah , oh my god ! It's still there . We have our first date right on there . ",joy
 Certainly . ,joy
Because of a conflict with my parents there was a possibility to interrupt my studies.,fear
"Untidy work led to rows , rows led to confrontation , confrontation led to the boy being soundly thrashed by his exasperated mother . ",anger
"Hi , Kate . ",neutral
 OK . ,neutral
The sudden death of one of my parents.,sadness
"The house was on fire, and I was saved by the dog. I am afraid of the fire, verging on panic.",fear
 Late night ? ,neutral
"After the verdict on Monday , an indignant Cannes president Alain Pedretti described it as ` scandalous "" . ",anger
"A few months later Gough Whitlam brought the Australian Army home but it is said that for those who experienced the horrors , each one left a little piece of themselves out in Viet . ",fear
 Yes ? ,neutral
" I don't need your help , jerk . ",anger
 How much ? ,neutral
When I got my results - I had passed the form III exams.  I had not expected to do so well.,joy
 definitely . ,neutral
" We've never sold this much before , our growth this year has been phenomenal . We have captured 8 % of the market , up from last year by 120 % . Our strategy is working ! ",joy
"I was attacked, standing in a doorway, by a pack of 5 dogs, alsatians and farm dogs with my escape route blocked by a shut fence.",fear
" Oh , great ! I hope I can spend this Spring Festival with you here in Beijing . ",joy
 You mean the line over there of about 200 people ? ! ,anger
I went home and visited with my family and friends.,joy
"He had understood James 's despair at the enormity of the ruin , but not what the loss of Edward was already meaning . ",sadness
 I know what you mean . I could use a vacation myself . ,joy
 I will be hanged if I lying . ,neutral
"Of all the journalists who made the pilgrimage to Dovercourt , the team from the BBC caused the greatest excitement . ",joy
Going to a concert.,joy
Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries.,joy
 Ok . See you tomorrow . ,joy
Recent break-up with my girlfriend. We had been together for over a year. I was overseas and discovered over the phone (while I was at work).,sadness
After an operation I had to stay in bed for a long time.,sadness
Both are designed to convince the readership of the horror of the subject-matter . ,fear
If there were no  to hide behind I wonder if the  would cause some people to destroy themselves with ,fear
"When I was six years old, my favourite cat died.",sadness
Someone told a lie that I had stolen his money.,anger
My class leader told me the university won't let all of us go to your lectures because we are not All English Class.,anger
When in an economic crisis I got an unexpected sum of money.,joy
"Unfortunately Chris 's health suffered , and she became very depressed . ",sadness
While studying chemistry with a friend we became angry with eachother because we were both fed up.,anger
When my gradmother died.  I felt very sad then ... The feeling started to be worse after a while.,sadness
 I'm planning to return to China after graduation . ,neutral
 But what about settling down to start a family ? Doesn't anyone want to get married any more ? ,neutral
"@JayOwen8 players like jay over there, pinch, punch, grab your conkers, twist nipples and pull hairs they looked over at u in horror ",fear
 Pardon ? ,neutral
"A group of thirty or forty downcast men stood apart in the canter of thin ring , their heads and arms hanging slack in attitudes of despair . ",sadness
It happened in a tram: some older people started to grumble about the young people just because I had not immediately left my seat to them.,anger
When I was sick my husband bought me a piece of cake.,joy
" Oh , well , I looked around . There wasn't any other space . I waited a while and nobody came . I'm sorry if I've taken your place . ",neutral
Meanwhile the flood of letters of a very different sort from anxious Hong Kong citizens to this and every other newspaper office continues . ,fear
" Sorry , Sally , it's not your fault . ",sadness
" Oh , I'm sorry . I didn't see the stop sign at the corner . I didn't mean it . ",sadness
 I know . I've even worked up a sweat . ,neutral
"A and I were walking along the new Asia stairway to the Chung Chi college for our lecture and I saw him with her.  He put one arm around her shoulder and laugher brightly and joyfully.  I did not dare and did not want to look, just walked by them quickly.  The interest of talking to A disappeared and I just wanted to remain silent.  But I did not want A to know and so I left him and went to F.  I should have expected this to happen.",sadness
"I went to fetch my girl-friend at the station. When the train arrived and I saw her descending and running up to me, I felt glad.",joy
 Tomorrow . ,neutral
 How's that ? ,neutral
 Oh where was that ? ,neutral
 Very sorry that I have caused you so much trouble . ,sadness
"This happened when I was in the 10th standard.  The paddy crops were in a bad shape as it had not rained and there was no water in the well, so I was in a very sad mood.  I came to the conclusion that I would ignore the paddy field, just 12 hours after this it rained for one hour.  This was a very tense time and the rain brought me tremendous pleasure.",joy
Everything's gone wrong . ,sadness
 Wow . ,neutral
"I'm really fed up with Larry ! He's the biggest airhead I've ever met.He always makes careless mistakes , and he's a pain to work with . ",anger
I went to see the entrance examination results at university.  I rejoyced at my success.,joy
My examination results were not satisfactory even though I had tried my best.  Then I started wondering about my abilities for the major subject.  However I did not know how to choose my major subject if I were to change it.,sadness
Our amusement at his false assumption seemed to ease the tension between us . ,joy
 A couple of days ago . I just go back from the funeral . ,sadness
Same situation as before - having my car stolen.,anger
I was admitted to the University and a niece was born to me.,joy
 why ? ,neutral
" Let me go to school , please ! I'm sick of medicine , sick of soup , and sick of being sick ! ",anger
Death of a close friend.,sadness
When I slept for the first time all alone in the house where I live now. A man phoned me at 2.00 am. He wanted something from me. I was afraid.,fear
Aticle published.,joy
The death of my grandmother.,sadness
 Why ? ,neutral
 OK . I'll try a Pinto . I want to rent a car for one week . ,joy
"Relatives often carry enormous personal burdens , for example , the grief of losing a child 's expected bright future , or the tragic decline into senility of a loved companion . ",sadness
One night I was called and told that the father of a close friend died. When I visited my friend at home and when attending the funeral I felt very sad.,sadness
"Elaine exclaimed , her delight evident as she entered the open-plan living- and dining-room decorated in a fresh lemon and blue fabric which Christina had chosen . ",joy
"I had a date with my girlfriend, the time and place had not been fixed.  I asked her to phone me an hour later as it was midnight and I did not want to disturb her family.  I waited several hours for her call, she did not call me that night.",anger
"When, for example, I was not approved to continue my studies at the Moscow University, no matter that I had the highest marks and in general the best records of all the candidates.",anger
" I just started , but the job market is very bad right now . I'm not optimistic about it . ",sadness
When my father was ill.,sadness
 I heard through the grapevine that your getting married . ,joy
 The radio has too many comercials . ,neutral
 Thank you . I suppose I should go to see a doctor . ,neutral
 Yes . ,neutral
When I received a letter telling me that my mother was very ill.,sadness
 Thanks ! These are beautiful . You shouldn't have ! ,joy
@ChinaReport24 China has it right regarding  Don't listen to the   rhetoric and mongering disguising #oil and #gas motives,fear
"When I knew that there were, at last, no problems in making a journey that I had been wanting to make for a long time.",joy
I felt joy when my two twin sisters were born.,joy
 No problem . ,neutral
"My uncle isn't even messaging me, and him missing in my life is kind of messing with me. ",fear
"Not everybody wants   and trailed into silence , for Lily 's eyelids were now fluttering , holding back offended tears . ",anger
"He glanced up , saw Auguste 's anguished eyes , and thought he understood . ",sadness
When my father failed to send me transport money after the closure of the school.,anger
"I was walking from my friend's house, a few blocks from my house, when a car began to follow me. He waited I passed by it rotateed a little and stopped on my way. I changed completely my way and the car went on following me until I turned at a corner and running I hid in a garden of a house, waiting for the car to pass by. I went back home terribly afraid.",fear
"Hello , Tom ! ",neutral
 92 . ,neutral
I felt fear when my friend and I broke into an abandoned military base in Los Angeles this summer. I feared because I didn't want to be caught.,fear
 Here it is . ,neutral
 Why not ? ,neutral
 Tony Bush . ,neutral
Freeze ! ,neutral
 Visa . ,neutral
 What for ? ,neutral
 I won ’ t damage it . ,neutral
 Why ? ,neutral
 Chicken ! ,neutral
 Engaged ? ,neutral
 No . ,neutral
 OK . ,neutral
 it must be very demanding . ,neutral
" Woo , easy . ",neutral
 Rather . I'm afraid I didn't do very well . ,sadness
 I don't think you really want to hear about it . ,sadness
 A B plus . ,neutral
 Why not ? ,neutral
You're late . ,neutral
 No problem . ,neutral
Time flies ! ,neutral
 What are you so excited about ? ,neutral
 What ? ,neutral
 Yes . Why ? ,neutral
 Both . ,neutral
 One letter can have several pronunciations and one word can have several meanings . ,neutral
 Be careful . ,neutral
 We hope so . ,neutral
 Thank you . ,neutral
" No , I'm a tourist . This place is amazing ! It's much bigger than I imagined , and much more exciting ! There's so much to see here . ",neutral
"Don't believe the lies look me In the eyes, please don't be scared of me ",fear
When I had to talk with an important person about a job.,fear
 OK ! ,neutral
" And if we don't need them , we won't need Zina , either . ",neutral
I wish i could get the lyrics to by @Drake tattoo'd on my body. But that'd be one big ass tattoo,fear
"When I was in Form 4, at Secondary School, I was elected as a school Library Assistant and also the leader of Catholic Students, so I felt very joyous.",joy
Hello ? ,neutral
You're late . ,neutral
"I felt glad to live again when I went to a meeting about the \Knowledge\"". There are 4 techniques of meditation that connect you with the essence of the human being.""",joy
" Yes , next March . ",joy
 Yes . ,neutral
 Yes and no . ,neutral
"When I left all my friends at school (break up) knowing we would probably all go our separate ways, and none see one another for a long time.",sadness
Hello . ,neutral
"After some friends had come to see me. They had stayed for several days and we had got on very well. When they had left, I had a feeling of emptyness.",sadness
" Yes , I think you ’ re right . I ’ m thinking about having a child , but not just yet . ",joy
Saying goodbye at the airport to my boyfriend who has to go to school back East. We are very close and have been together 4 years.,sadness
 I think you can go to visit the museum . It's worth seeing . You can go to the square some other time . ,joy
When I received the news that my in-laws had passed away.  I depended heavily on them for their guidance and the running of their daughter's buisness.,sadness
"There were amused smiles , but they did not know at all why Alain had done that . ",joy
"On my second plane trip, we ran into unexpected turbulence.",fear
 I'm standing in front of an exquisite work of art ! ,joy
 It ’ s true . Michelle is a lot like Henry in so many ways . And she is shy with new people just like he is . ,neutral
"JOHN SMITH , understandably , is boiling with anger at the Tory refusal to recall Parliament . ",anger
"Francis was not totally disconsolate and added : ` The way our fans came behind us is the best I 've ever heard it here , and I hope it continues . ",sadness
 You're lucky ! ,joy
After making an effort to enter at University I found a course and a school of higher education which were compatible with my experience and potentiality.,joy
 Look behind us at the mountains ! They're reflecting pink ! ,joy
"I felt quite depressed about it . "" ",sadness
 You're welcome . Did you have a good time on this vacation ? ,joy
 I hope so . ,neutral
 Feed them ? ,neutral
When my grandfather died.,sadness
 Is it ? ,neutral
I share my small flat with my friend. On her birthday we could not see each other until evening because we had to stay at the University all day. In the evening I left a lecture before it finished to be able to buy flowers for her. When I was at home she called me to tell me that she would stay the night with her boyfriend.,anger
 I hope so . ,neutral
"My child, unexpectedly started acting in a restless and disturbing way at school.  In addition his performance at school weakened.",sadness
I suddenly found that those whom I considered to be my good friends did not care for me.  Although I could still be with them I felt unimportant.  I deeply thought about the reason behind this so as to see who was responsible for this.  Finally I made up my mind and decided not to expect too much from them.  I was sad when I decided that they were no longer my good friends.,sadness
City fans are still livid over the clash with Bull that led to skipper Steve Walsh 's sending off in the 3-0 defeat at Molineux three weeks ago . ,anger
Talking with a nice girl.,joy
" Congratulations , I hope everything works out . ",joy
"I suffered from a gynaecological illness. I was quite displeased to hear that my roommates had talked about it and they had misrepresented the truth. I felt deeply hurt when I learned that it was done by a \good\"" acquaintance of mine.""",anger
 Really ? ,neutral
"@DaveWright70 @rmmanson @GabBurnsSmith @fraudsterboosh bob, would not like to be on your head come Saturday morning ! ",fear
When  fell in love with my present girlfriend.,joy
" Well , I do feel quite down because I am going to miss Japan after being here for 9 months , in Japan . I am going to miss it so much , cause I've had a great time here . ",sadness
Some grandparents have the sadness of losing rather than gaining grandchildren . ,sadness
"My friend had organized a birthday party for me secretly, I was very happy not so much for the presents but because they seemed to care for me.",joy
"When I began dansing, the teacher came and told me that I was very good and would soon get into the ballet academy. ",joy
 That ’ s fine . ,neutral
" Well , on Saturday I cleaned the house and played tennis . Then on Sunday I hiked in the country . ",neutral
"I was informed by my flatmate that, when we'd moved into our flat, she'd expected us to buy our food separetely - this event actually happened some 5 months after our sharing began. Prior to this, she had said nothing.",anger
 Yes.My face even ached in the icy wind . ,neutral
" Oh , hi ! I'm Barbara Johnson . Nice to meet you . ",joy
" Sorry , I dialed the wrong number . ",sadness
"That afternoon I received two messages informing me, one that my brother was in a coma in the U.T.H suffering (kidney disease) and two, that my uncle met with an accident on his way to the hospital  to see my brother.",sadness
 I Believe I will . Look for me near the lake . ,neutral
"I had stayed for months without seeing mother because our holidays were short and my home is far. Some times, mother came to see me at school, I was very joyful, and I didn't want her to go.",joy
After you . ,neutral
 Weight ? ,neutral
"Emily , what kind of report is this ? ",anger
To her annoyance a warm blush was steadily creeping into her cheeks . ,anger
"Physical violence. A friend wouldn't listen to me I repeatedly tried to warn him, to no avail. Result: eight people were \pissed off\"".""",anger
Once I had to go home on foot at 5 a.m. I had to pass through a forest and I was going alone.,fear
 Leave me alone ! ,anger
"I know I'm a blabbermouth , but what do you think she should do , John ? ",anger
